date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:50:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:43%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gotovo_Media_Centre-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gotovo_Media_Centre-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:43	75096/75096	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:42%20GMT	https://themes.getmotopress.com/villagio/shop/?add-to-cart=815	themes.getmotopress.com/villagio/shop/indexca47.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:43	79306/79306	---M--	200	added ('OK')	image/png	etag:%2216494f-135ca-564136eec2039%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gotovo_Media_Centre-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gotovo_Media_Centre-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:45%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Greezel_Leather_Jacket-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Greezel_Leather_Jacket-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:45	59507/59507	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:44%20GMT	https://themes.getmotopress.com/villagio/product/gotovo-media-centre/	themes.getmotopress.com/villagio/product/gotovo-media-centre/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:45	499380/499380	---M--	200	added ('OK')	image/png	etag:%2216494d-79eb4-564136eea2c39%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gotovo_Media_Centre-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Gotovo_Media_Centre-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:47%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Greezel_Leather_Jacket-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Greezel_Leather_Jacket-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:47	106922/106922	---M--	200	added ('OK')	image/png	etag:%22164921-1a1aa-564136e1ddf71%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Greezel_Leather_Jacket-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Greezel_Leather_Jacket-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:49%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse-High-Classic-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse-High-Classic-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:49	75104/75104	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:48%20GMT	https://themes.getmotopress.com/villagio/shop/?add-to-cart=816	themes.getmotopress.com/villagio/shop/index79de.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:49	75663/75663	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:48%20GMT	https://themes.getmotopress.com/villagio/product/greezel-leather-jacket/	themes.getmotopress.com/villagio/product/greezel-leather-jacket/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:49	857747/857747	---M--	200	added ('OK')	image/png	etag:%2216491f-d1693-564136e1bef59%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Greezel_Leather_Jacket-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Greezel_Leather_Jacket-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:51%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse-High-Classic-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse-High-Classic-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:51	72259/72259	---M--	200	added ('OK')	image/png	etag:%22164a15-11a43-564137199a469%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse-High-Classic-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse-High-Classic-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:53%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse_Red-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse_Red-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:53	70142/70142	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:52%20GMT	https://themes.getmotopress.com/villagio/product/johnverse-high-classic/	themes.getmotopress.com/villagio/product/johnverse-high-classic/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:53	524766/524766	---M--	200	added ('OK')	image/png	etag:%22164a13-801de-564137197b069%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse-High-Classic-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse-High-Classic-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:55%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse_Red-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse_Red-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:55	67550/67550	---M--	200	added ('OK')	image/png	etag:%22164a0a-107de-56413717576b1%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse_Red-300x300.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse_Red-300x300.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:50:57%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Ellipse_Modern_Chair-180x180.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Ellipse_Modern_Chair-180x180.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:57	60079/60079	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:56%20GMT	https://themes.getmotopress.com/villagio/product/johnverse-red/	themes.getmotopress.com/villagio/product/johnverse-red/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:57	75107/75107	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:50:57%20GMT	https://themes.getmotopress.com/villagio/shop/?add-to-cart=826	themes.getmotopress.com/villagio/shop/index0a4f.html	(from https://themes.getmotopress.com/villagio/shop/)
13:50:57	493348/493348	---M--	200	added ('OK')	image/png	etag:%22164a08-78724-564137173a9c1%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse_Red-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Johnverse_Red-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:50:59	40215/40215	---M--	200	added ('OK')	image/png	etag:%22164b31-9d17-56413770838b1%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Ellipse_Modern_Chair-180x180.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Ellipse_Modern_Chair-180x180.png	(from https://themes.getmotopress.com/villagio/shop/)
13:51:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:51:00%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Minimo_Sofa-180x180.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Minimo_Sofa-180x180.c2.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:51:01	50437/50437	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:01%20GMT	https://themes.getmotopress.com/villagio/shop/page/3/	themes.getmotopress.com/villagio/shop/page/3/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:03	23279/23279	---M--	200	added ('OK')	image/png	etag:%22164ae4-5aef-5641374f830e9%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Minimo_Sofa-180x180.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Minimo_Sofa-180x180.png	(from https://themes.getmotopress.com/villagio/shop/)
13:51:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:51:04%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Minimo_Sofa-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Minimo_Sofa-790x1024.c4.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:51:05	74116/74116	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:02%20GMT	https://themes.getmotopress.com/villagio/shop/page/2/	themes.getmotopress.com/villagio/shop/page/2/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:05	75098/75098	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:02%20GMT	https://themes.getmotopress.com/villagio/shop/?add-to-cart=825	themes.getmotopress.com/villagio/shop/index7ab1.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:05	49543/49543	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:03%20GMT	https://themes.getmotopress.com/villagio/product-category/clothing/	themes.getmotopress.com/villagio/product-category/clothing/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:07	59979/59979	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:06%20GMT	https://themes.getmotopress.com/villagio/product-category/electronics/	themes.getmotopress.com/villagio/product-category/electronics/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:07	474746/474746	---M--	200	added ('OK')	image/png	etag:%22164ae3-73e7a-5641374f78509%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Minimo_Sofa-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Minimo_Sofa-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:51:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:51:08%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Tripledas_Airwalk-180x180.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Tripledas_Airwalk-180x180.c6.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:51:09	55551/55551	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:09%20GMT	https://themes.getmotopress.com/villagio/product-category/furniture/	themes.getmotopress.com/villagio/product-category/furniture/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:11	27881/27881	---M--	200	added ('OK')	image/png	etag:%22164ab9-6ce9-564137449c491%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Tripledas_Airwalk-180x180.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Tripledas_Airwalk-180x180.png	(from https://themes.getmotopress.com/villagio/shop/)
13:51:11	75064/75064	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:10%20GMT	https://themes.getmotopress.com/villagio/product-category/footwear/	themes.getmotopress.com/villagio/product-category/footwear/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:11	41424/41424	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:10%20GMT	https://themes.getmotopress.com/villagio/shop/?filter_brand=eggo	themes.getmotopress.com/villagio/shop/index2336.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:51:12%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Tripledas_Airwalk-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Tripledas_Airwalk-790x1024.c8.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:51:13	41659/41659	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:12%20GMT	https://themes.getmotopress.com/villagio/shop/?filter_brand=ellipse	themes.getmotopress.com/villagio/shop/index5786.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:15	45522/45522	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:14%20GMT	https://themes.getmotopress.com/villagio/shop/?filter_brand=fans	themes.getmotopress.com/villagio/shop/indexa87e.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:15	41500/41500	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:14%20GMT	https://themes.getmotopress.com/villagio/shop/?filter_brand=johnverse	themes.getmotopress.com/villagio/shop/index0d77.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:51:15%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Greenlight_High-180x180.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Greenlight_High-180x180.ca.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:51:17	543112/543112	---M--	200	added ('OK')	image/png	etag:%22164ab8-84988-5641374491c99%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Tripledas_Airwalk-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Tripledas_Airwalk-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:51:17	45125/45125	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:17%20GMT	https://themes.getmotopress.com/villagio/shop/?filter_brand=like	themes.getmotopress.com/villagio/shop/indexe33a.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:19	27609/27609	---M--	200	added ('OK')	image/png	etag:%221649f3-6bd9-5641371290c31%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Greenlight_High-180x180.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Fans_Greenlight_High-180x180.png	(from https://themes.getmotopress.com/villagio/shop/)
13:51:19	45106/45106	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:18%20GMT	https://themes.getmotopress.com/villagio/shop/?filter_brand=numa	themes.getmotopress.com/villagio/shop/index3094.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:19	41441/41441	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:18%20GMT	https://themes.getmotopress.com/villagio/shop/?filter_brand=sunny	themes.getmotopress.com/villagio/shop/index09e0.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:51:20%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Merzu_MX_500-180x180.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Merzu_MX_500-180x180.cc.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:51:21	48360/48360	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:20%20GMT	https://themes.getmotopress.com/villagio/shop/?filter_brand=tripledas	themes.getmotopress.com/villagio/shop/indexbbd8.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:23	26089/26089	---M--	200	added ('OK')	image/png	etag:%2216499b-65e9-564136fd88ba9%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Merzu_MX_500-180x180.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Merzu_MX_500-180x180.png	(from https://themes.getmotopress.com/villagio/shop/)
13:51:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:51:23%20GMT	http://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Merzu_MX_500-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Merzu_MX_500-790x1024.ce.delayed	(from https://themes.getmotopress.com/villagio/shop/)
13:51:25	70195/70195	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:22%20GMT	https://themes.getmotopress.com/villagio/product/minimo-sofa/	themes.getmotopress.com/villagio/product/minimo-sofa/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:25	75181/75181	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:22%20GMT	https://themes.getmotopress.com/villagio/product/tripledas-airwalk/	themes.getmotopress.com/villagio/product/tripledas-airwalk/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:25	59315/59315	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:24%20GMT	https://themes.getmotopress.com/villagio/product/merzu-mx-100/	themes.getmotopress.com/villagio/product/merzu-mx-100/index.html	(from https://themes.getmotopress.com/villagio/shop/)
13:51:26	453485/453485	---M--	200	added ('OK')	image/png	etag:%2216499a-6eb6d-564136fd7e799%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Merzu_MX_500-790x1024.png	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2018/01/Merzu_MX_500-790x1024.png	(from https://themes.getmotopress.com/villagio/shop/)
13:51:27	15413/15413	---MCZ	200	added ('OK')	text/css	etag:W/%2218036f-3c35-561266bf90e31%22	https://themes.getmotopress.com/villagio/wp-content/plugins/woocommerce/assets/css/select2.css?ver=3.2.6	themes.getmotopress.com/villagio/wp-content/plugins/woocommerce/assets/css/select2c169.css	(from https://themes.getmotopress.com/villagio/cart/)
13:51:27	324/324	---MCZ	200	added ('OK')	text/javascript	etag:W/%22102d13-144-51d81dc8147c0%22	https://themes.getmotopress.com/villagio/wp-includes/js/zxcvbn-async.min.js?ver=1.0	themes.getmotopress.com/villagio/wp-includes/js/zxcvbn-async.min5152.js	(from https://themes.getmotopress.com/villagio/cart/)
13:51:30	2246/2246	---MCZ	200	added ('OK')	application/json	date:Sat,%2003%20Mar%202018%2013:51:29%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Fcart%2F	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed752b.json	(from https://themes.getmotopress.com/villagio/cart/)
13:51:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:51:30%20GMT	https://themes.getmotopress.com/villagio/?p=807	themes.getmotopress.com/villagio/index0d13.html	(from https://themes.getmotopress.com/villagio/cart/)
13:51:31	2339/2339	---MCZ	200	added ('OK')	text/xml	date:Sat,%2003%20Mar%202018%2013:51:31%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Fcart%2F&format=xml	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed7177	(from https://themes.getmotopress.com/villagio/cart/)
13:51:31	3118/3118	---MCZ	200	added ('OK')	text/javascript	etag:W/%221805ae-c2e-561266bfa0449%22	https://themes.getmotopress.com/villagio/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=3.2.6	themes.getmotopress.com/villagio/wp-content/plugins/woocommerce/assets/js/frontend/country-select.minc169.js	(from https://themes.getmotopress.com/villagio/cart/)
13:51:33	2127/2127	---MCZ	200	added ('OK')	text/javascript	etag:W/%22180b35-84f-561266bfa0831%22	https://themes.getmotopress.com/villagio/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=3.2.6	themes.getmotopress.com/villagio/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.minc169.js	(from https://themes.getmotopress.com/villagio/cart/)
13:51:34	7331/7331	---MCZ	200	added ('OK')	text/javascript	etag:W/%22180b4d-1ca3-561266bfa1001%22	https://themes.getmotopress.com/villagio/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=3.2.6	themes.getmotopress.com/villagio/wp-content/plugins/woocommerce/assets/js/frontend/cart.minc169.js	(from https://themes.getmotopress.com/villagio/cart/)
13:51:35	76922/76922	---MCZ	200	added ('OK')	text/javascript	etag:W/%22180597-12c7a-561266bf9d569%22	https://themes.getmotopress.com/villagio/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.1	themes.getmotopress.com/villagio/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.minf269.js	(from https://themes.getmotopress.com/villagio/cart/)
13:51:35	784/784	---MCZ	200	added ('OK')	text/javascript	etag:W/%2214022d-310-54386315ec3b8%22	https://themes.getmotopress.com/villagio/wp-admin/js/password-strength-meter.min.js?ver=4.9.4	themes.getmotopress.com/villagio/wp-admin/js/password-strength-meter.mincbf4.js	(from https://themes.getmotopress.com/villagio/cart/)
13:51:36	1866/1866	---MCZ	200	added ('OK')	text/javascript	etag:W/%22180b60-74a-561266bfa13e9%22	https://themes.getmotopress.com/villagio/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=3.2.6	themes.getmotopress.com/villagio/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.minc169.js	(from https://themes.getmotopress.com/villagio/cart/)
13:51:39	2593/2593	---MCZ	200	added ('OK')	application/json	date:Sat,%2003%20Mar%202018%2013:51:38%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Faccommodation%2Fa-brand-new-villa-zorada-vacation-rental%2F	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embedc11c.json	(from https://themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/)
13:51:39	3075/3075	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e744683fee0a25b35860fc53af97a366%22	https://themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/feed/	themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/)
13:51:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:51:39%20GMT	https://themes.getmotopress.com/villagio/?p=42	themes.getmotopress.com/villagio/indexfbd5.html	(from https://themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/)
13:51:41	2719/2719	---MCZ	200	added ('OK')	text/xml	date:Sat,%2003%20Mar%202018%2013:51:40%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Faccommodation%2Fa-brand-new-villa-zorada-vacation-rental%2F&format=xml	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed3585	(from https://themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/)
13:51:41	1078/1078	---MCZ	200	added ('OK')	text/javascript	etag:W/%22102ccd-436-527294eb501cc%22	https://themes.getmotopress.com/villagio/wp-includes/js/comment-reply.min.js?ver=4.9.4	themes.getmotopress.com/villagio/wp-includes/js/comment-reply.mincbf4.js	(from https://themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/)
13:51:45	63509/63509	---M--	200	added ('OK')	image/jpeg	etag:%2216242c-f815-556dfa1cc5180%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_65899635_original-824x618.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_65899635_original-824x618.jpg	(from https://themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/)
13:51:45	99245/99245	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:44%20GMT	https://themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/?replytocom=4	themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/index21b4.html	(from https://themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/)
13:51:45	99245/99245	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:44%20GMT	https://themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/?replytocom=5	themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/index8e42.html	(from https://themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/)
13:51:45	99249/99249	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:44%20GMT	https://themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/?replytocom=6	themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/index267f.html	(from https://themes.getmotopress.com/villagio/accommodation/a-brand-new-villa-zorada-vacation-rental/)
13:51:47	2575/2575	---MCZ	200	added ('OK')	application/json	date:Sat,%2003%20Mar%202018%2013:51:47%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Faccommodation%2Fhuntington-seaside-villa%2F	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embedeccf.json	(from https://themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/)
13:51:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:51:47%20GMT	https://themes.getmotopress.com/villagio/?p=38	themes.getmotopress.com/villagio/indexb93f.html	(from https://themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/)
13:51:48	3173/3173	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e744683fee0a25b35860fc53af97a366%22	https://themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/feed/	themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/)
